date,month,day_of_week,shift,covers,avg_ticket_eur,sales_eur,food_cost_pct,food_cost_eur,staff_cost_eur,staff_pct,other_costs_eur,prime_cost_pct,net_profit_eur,revpash_eur,table_turnover,waste_pct,temperature_c,booking_channel,google_rating,staff_count,net_profit_rf_eur
2024-04-13,4,Saturday,Dinner,75,30.77,2307.75,35.8,826.17,572.32,24.8,210.29,60.6,698.97,10.26,3.0,6.3,26.1,Google Maps,3.6,8,695.36
2024-04-14,4,Sunday,Lunch,38,13.46,511.48,31.4,160.6,123.27,24.1,124.4,55.5,103.21,2.92,1.52,8.4,23.9,Walk-in,4.2,5,50.78
2024-04-14,4,Sunday,Dinner,30,27.99,839.7,26.9,225.88,335.04,39.9,195.67,66.8,83.11,3.73,1.2,10.9,22.3,Website,4.1,3,104.43
2024-04-15,4,Monday,Dinner,21,30.25,635.25,27.7,175.96,189.94,29.9,309.42,57.6,-40.07,2.82,0.84,5.8,22.4,Phone,4.2,5,2.09
2024-04-15,4,Monday,Dinner,22,25.18,553.96,38.0,210.5,144.58,26.1,243.52,64.1,-44.64,2.46,0.88,7.6,25.4,Walk-in,4.1,3,-0.32
2024-04-16,4,Tuesday,Lunch,22,16.79,369.38,31.7,117.09,113.03,30.6,152.74,62.3,-13.48,2.11,0.88,11.0,23.0,Walk-in,4.0,5,-44.3
2024-04-16,4,Tuesday,Lunch,38,16.45,625.1,38.0,237.54,246.91,39.5,222.25,77.5,-81.6,3.57,1.52,11.2,25.0,Walk-in,3.6,7,-48.85
2024-04-17,4,Wednesday,Lunch,49,25.6,1254.4,33.0,413.95,352.49,28.1,126.28,61.1,361.68,7.17,1.96,8.7,22.7,Phone,3.8,6,283.3
2024-04-17,4,Wednesday,Dinner,27,25.17,679.59,34.0,231.06,226.98,33.4,128.29,67.4,93.26,3.02,1.08,15.3,21.7,Google Maps,4.0,4,47.92
2024-04-17,4,Wednesday,Dinner,40,27.0,1080.0,34.8,375.84,387.72,35.9,186.97,70.7,129.47,4.8,1.6,13.9,24.5,Phone,3.3,6,149.9
2024-04-18,4,Thursday,Lunch,43,9.0,387.0,26.1,101.01,79.33,20.5,214.82,46.6,-8.16,2.21,1.72,3.8,23.8,Phone,3.8,4,26.6
2024-04-18,4,Thursday,Dinner,39,21.34,832.26,32.2,267.99,223.05,26.8,226.51,59.0,114.71,3.7,1.56,2.9,25.4,Walk-in,4.0,2,140.92
2024-04-18,4,Thursday,Lunch,41,18.51,758.91,26.1,198.08,267.9,35.3,227.13,61.4,65.8,4.34,1.64,10.4,25.8,Walk-in,3.8,3,89.06
2024-04-18,4,Thursday,Dinner,41,30.96,1269.36,29.9,379.54,336.38,26.5,212.26,56.4,341.18,5.64,1.64,12.1,23.3,Walk-in,4.0,6,371.78
2024-04-19,4,Friday,Lunch,42,13.76,577.92,33.6,194.18,185.51,32.1,117.37,65.7,80.86,3.3,1.68,7.3,24.7,WhatsApp,4.4,6,30.45
2024-04-19,4,Friday,Dinner,72,22.97,1653.84,26.9,444.88,433.31,26.2,187.26,53.1,588.39,7.35,2.88,6.5,23.2,Walk-in,4.4,8,566.63
2024-04-19,4,Friday,Lunch,69,15.97,1101.93,33.2,365.84,306.34,27.8,233.59,61.0,196.16,6.3,2.76,5.5,25.3,Phone,4.7,6,218.59
2024-04-20,4,Saturday,Dinner,68,29.8,2026.4,25.0,506.6,551.18,27.2,209.95,52.2,758.67,9.01,2.72,4.5,24.5,Walk-in,3.5,7,768.96
2024-04-20,4,Saturday,Dinner,66,27.94,1844.04,35.6,656.48,612.22,33.2,198.19,68.8,377.15,8.2,2.64,11.4,22.8,Walk-in,3.9,6,386.54
2024-04-20,4,Saturday,Dinner,32,32.02,1024.64,28.3,289.97,317.64,31.0,204.82,59.3,212.21,4.55,1.28,6.9,22.6,Google Maps,4.6,6,225.04
2024-04-20,4,Saturday,Lunch,65,15.65,1017.25,26.9,273.64,310.26,30.5,204.06,57.4,229.29,5.81,2.6,8.9,24.5,Phone,3.4,7,205.94
2024-04-21,4,Sunday,Lunch,61,14.3,872.3,25.3,220.69,370.73,42.5,101.58,67.8,179.3,4.98,2.44,2.5,26.3,Phone,3.6,6,136.22
2024-04-21,4,Sunday,Lunch,32,21.62,691.84,28.7,198.56,267.74,38.7,241.97,67.4,-16.43,3.95,1.28,11.0,25.8,Phone,3.9,7,34.1
2024-04-21,4,Sunday,Lunch,49,11.44,560.56,23.4,131.17,112.67,20.1,185.03,43.5,131.69,3.2,1.96,9.8,22.1,Phone,4.9,4,105.75
2024-04-21,4,Sunday,Lunch,56,18.2,1019.2,28.8,293.53,283.34,27.8,221.84,56.6,220.49,5.82,2.24,4.0,22.3,Walk-in,3.7,2,216.28
2024-04-22,4,Monday,Dinner,38,28.91,1098.58,35.4,388.9,462.5,42.1,86.25,77.5,160.93,4.88,1.52,8.8,22.6,Phone,4.5,6,184.53
2024-04-25,4,Thursday,Dinner,47,22.89,1075.83,30.2,324.9,291.55,27.1,264.74,57.3,194.64,4.78,1.88,8.0,22.8,Google Maps,4.1,6,237.91
2024-04-25,4,Thursday,Lunch,31,15.63,484.53,26.3,127.43,195.75,40.4,137.96,66.7,23.39,2.77,1.24,6.6,20.4,Walk-in,3.6,4,-4.69
2024-04-28,4,Sunday,Lunch,75,20.47,1535.25,31.9,489.74,428.33,27.9,304.36,59.8,312.82,8.77,3.0,1.0,25.6,Phone,5.0,3,393.89
2024-04-29,4,Monday,Lunch,27,13.24,357.48,31.6,112.96,102.95,28.8,285.37,60.4,-143.8,2.04,1.08,6.0,23.1,Walk-in,4.2,5,-40.72
2024-04-29,4,Monday,Dinner,25,19.7,492.5,38.8,191.09,168.93,34.3,130.38,73.1,2.1,2.19,1.0,8.9,24.9,Walk-in,4.3,6,-12.0
2024-04-29,4,Monday,Lunch,24,16.88,405.12,34.2,138.55,119.51,29.5,226.77,63.7,-79.71,2.31,0.96,6.4,23.4,Phone,4.3,6,-60.49
2024-05-02,5,Thursday,Dinner,23,18.1,416.3,32.2,134.05,135.3,32.5,144.23,64.7,2.72,1.85,0.92,7.3,28.5,WhatsApp,4.3,3,-37.73
2024-05-02,5,Thursday,Lunch,38,19.72,749.36,34.6,259.28,284.01,37.9,161.23,72.5,44.84,4.28,1.52,12.5,27.1,WhatsApp,5.0,4,51.14
2024-05-03,5,Friday,Dinner,59,30.82,1818.38,30.5,554.61,614.61,33.8,162.24,64.3,486.92,8.08,2.36,7.8,28.4,Walk-in,4.8,6,460.37
2024-05-04,5,Saturday,Dinner,47,24.49,1151.03,30.7,353.37,353.37,30.7,210.16,61.4,234.13,5.12,1.88,1.7,26.8,Phone,3.7,5,246.21
2024-05-04,5,Saturday,Lunch,58,18.33,1063.14,37.6,399.74,408.25,38.4,204.61,76.0,50.54,6.08,2.32,7.4,28.5,Phone,4.9,7,79.06
2024-05-06,5,Monday,Dinner,21,22.83,479.43,24.5,117.46,164.92,34.4,135.93,58.9,61.12,2.13,0.84,8.3,31.4,Walk-in,3.8,5,22.26
2024-05-06,5,Monday,Lunch,26,22.13,575.38,34.9,200.81,151.32,26.3,209.8,61.2,13.45,3.29,1.04,5.5,29.5,Google Maps,4.2,6,44.54
2024-05-07,5,Tuesday,Dinner,43,27.55,1184.65,30.6,362.5,472.68,39.9,180.82,70.5,168.65,5.27,1.72,10.2,29.1,Google Maps,3.5,5,214.44
2024-05-07,5,Tuesday,Lunch,41,17.58,720.78,29.8,214.79,239.3,33.2,108.08,63.0,158.61,4.12,1.64,3.6,25.9,WhatsApp,4.5,4,78.23
2024-05-10,5,Friday,Dinner,31,33.71,1045.01,28.8,300.96,302.01,28.9,170.47,57.7,271.57,4.64,1.24,7.6,29.6,Walk-in,4.0,6,261.76
2024-05-11,5,Saturday,Dinner,47,23.54,1106.38,31.6,349.62,221.28,20.0,264.72,51.6,270.76,4.92,1.88,3.6,29.8,Walk-in,3.6,4,320.59
2024-05-11,5,Saturday,Dinner,74,19.46,1440.04,30.8,443.53,332.65,23.1,171.99,53.9,491.87,6.4,2.96,7.1,29.0,WhatsApp,4.6,5,446.49
2024-05-11,5,Saturday,Dinner,46,21.22,976.12,29.3,286.0,375.81,38.5,107.4,67.8,206.91,4.34,1.84,10.1,28.9,Google Maps,4.7,5,192.38
2024-05-13,5,Monday,Lunch,27,13.66,368.82,28.2,104.01,142.73,38.7,226.65,66.9,-104.57,2.11,1.08,7.5,28.2,WhatsApp,4.7,5,-67.9
2024-05-13,5,Monday,Lunch,26,11.2,291.2,23.4,68.14,88.52,30.4,148.26,53.8,-13.72,1.66,1.04,7.3,29.8,Walk-in,3.5,6,-29.84
2024-05-14,5,Tuesday,Lunch,55,17.99,989.45,28.1,278.04,208.77,21.1,199.65,49.2,302.99,5.65,2.2,8.1,31.3,Phone,4.7,6,263.18
2024-05-14,5,Tuesday,Lunch,52,23.41,1217.32,29.0,353.02,299.46,24.6,182.26,53.6,382.58,6.96,2.08,8.2,29.2,Phone,4.0,6,365.95
2024-05-15,5,Wednesday,Dinner,48,31.95,1533.6,31.6,484.62,335.86,21.9,269.28,53.5,443.84,6.82,1.92,10.1,26.6,Walk-in,4.9,5,481.24
2024-05-15,5,Wednesday,Lunch,30,13.47,404.1,38.9,157.19,87.69,21.7,182.29,60.6,-23.07,2.31,1.2,10.1,26.7,Phone,4.3,8,-7.71
2024-05-16,5,Thursday,Dinner,43,25.11,1079.73,28.5,307.72,432.97,40.1,138.49,68.6,200.55,4.8,1.72,12.3,30.0,Google Maps,4.2,7,217.59
2024-05-17,5,Friday,Dinner,60,30.59,1835.4,26.9,493.72,739.67,40.3,168.9,67.2,433.11,8.16,2.4,8.5,26.6,Walk-in,4.1,6,439.43
2024-05-17,5,Friday,Dinner,43,24.18,1039.74,28.1,292.17,253.7,24.4,134.71,52.5,359.16,4.62,1.72,3.0,28.9,Walk-in,4.1,6,322.85
2024-05-17,5,Friday,Lunch,41,22.61,927.01,31.6,292.94,278.1,30.0,180.58,61.6,175.39,5.3,1.64,10.6,27.8,Google Maps,3.8,4,155.0
2024-05-17,5,Friday,Dinner,75,28.66,2149.5,33.4,717.93,507.28,23.6,269.64,57.0,654.65,9.55,3.0,12.0,26.4,Phone,3.7,5,703.73
2024-05-18,5,Saturday,Dinner,48,27.71,1330.08,33.9,450.9,397.69,29.9,246.18,63.8,235.31,5.91,1.92,15.4,30.2,WhatsApp,4.0,6,290.62
2024-05-18,5,Saturday,Lunch,74,18.18,1345.32,34.3,461.44,513.91,38.2,281.85,72.5,88.12,7.69,2.96,12.4,29.9,Walk-in,4.6,7,158.47
2024-05-19,5,Sunday,Dinner,65,33.15,2154.75,34.9,752.01,762.78,35.4,211.57,70.3,428.39,9.58,2.6,6.5,25.8,Walk-in,3.5,6,454.19
2024-05-19,5,Sunday,Dinner,58,38.1,2209.8,29.9,660.73,751.33,34.0,196.44,63.9,601.3,9.82,2.32,8.6,29.5,Website,4.6,6,642.27
2024-05-20,5,Monday,Lunch,30,11.89,356.7,39.2,139.83,103.44,29.0,145.08,68.2,-31.65,2.04,1.2,7.2,29.2,WhatsApp,4.2,8,-28.67
2024-05-20,5,Monday,Lunch,17,26.35,447.95,29.6,132.59,162.61,36.3,202.14,65.9,-49.39,2.56,0.68,6.8,30.2,Walk-in,4.4,5,-45.34
2024-05-20,5,Monday,Lunch,28,16.06,449.68,31.4,141.2,149.29,33.2,184.13,64.6,-24.94,2.57,1.12,7.7,28.8,Google Maps,4.4,7,-8.44
2024-05-20,5,Monday,Lunch,36,17.44,627.84,36.2,227.28,200.91,32.0,225.04,68.2,-25.39,3.59,1.44,11.9,31.4,Walk-in,4.5,6,15.0
2024-05-22,5,Wednesday,Lunch,46,19.47,895.62,33.3,298.24,263.31,29.4,139.5,62.7,194.57,5.12,1.84,3.2,28.2,Walk-in,4.1,6,172.15
2024-05-22,5,Wednesday,Lunch,41,14.45,592.45,22.0,130.34,187.21,31.6,192.37,53.6,82.53,3.39,1.64,5.0,28.0,Walk-in,4.1,6,74.14
2024-05-22,5,Wednesday,Lunch,57,17.23,982.11,31.0,304.45,308.38,31.4,119.19,62.4,250.09,5.61,2.28,11.7,26.6,Walk-in,4.5,6,177.3
2024-05-23,5,Thursday,Lunch,38,14.29,543.02,34.4,186.8,148.24,27.3,205.19,61.7,2.79,3.1,1.52,12.4,26.6,WhatsApp,3.7,4,28.95
2024-05-24,5,Friday,Dinner,44,30.88,1358.72,25.6,347.83,354.63,26.1,220.41,51.7,435.85,6.04,1.76,6.0,26.5,Google Maps,3.6,6,478.84
2024-05-24,5,Friday,Lunch,54,15.9,858.6,34.0,291.92,214.65,25.0,117.03,59.0,235.0,4.91,2.16,13.0,28.9,Website,3.9,6,176.67
2024-05-25,5,Saturday,Dinner,62,24.87,1541.94,32.6,502.67,390.11,25.3,129.71,57.9,519.45,6.85,2.48,10.9,28.0,Google Maps,4.2,5,464.15
2024-05-25,5,Saturday,Lunch,30,12.81,384.3,35.7,137.2,111.83,29.1,131.68,64.8,3.59,2.2,1.2,7.2,29.2,Phone,4.9,2,-11.74
2024-05-25,5,Saturday,Lunch,56,13.68,766.08,28.2,216.03,216.03,28.2,182.01,56.4,152.01,4.38,2.24,1.0,26.1,Google Maps,4.1,3,129.61
2024-05-25,5,Saturday,Lunch,63,11.54,727.02,35.0,254.46,195.57,26.9,127.11,61.9,149.88,4.15,2.52,3.0,26.8,Website,4.9,4,110.23
2024-05-25,5,Saturday,Lunch,49,14.16,693.84,31.6,219.25,183.87,26.5,252.03,58.1,38.69,3.96,1.96,6.0,26.8,Google Maps,4.3,5,86.02
2024-05-25,5,Saturday,Lunch,67,9.0,603.0,38.1,229.74,189.94,31.5,209.63,69.6,-26.31,3.45,2.68,10.3,32.8,Google Maps,3.9,4,-5.61
2024-05-26,5,Sunday,Dinner,61,25.16,1534.76,42.1,646.13,566.33,36.9,216.96,79.0,105.34,6.82,2.44,10.3,28.2,Website,4.6,6,194.62
2024-05-26,5,Sunday,Lunch,81,14.86,1203.66,37.2,447.76,359.89,29.9,118.49,67.1,277.52,6.88,3.24,6.6,28.4,Walk-in,4.0,7,242.94
2024-05-27,5,Monday,Dinner,22,36.03,792.66,32.9,260.79,234.63,29.6,248.19,62.5,49.05,3.52,0.88,7.3,28.3,Google Maps,4.2,7,72.99
2024-05-27,5,Monday,Dinner,32,25.25,808.0,40.3,325.62,204.42,25.3,219.23,65.6,58.73,3.59,1.28,7.9,31.6,WhatsApp,3.6,6,77.77
2024-05-27,5,Monday,Lunch,20,22.03,440.6,33.4,147.16,127.33,28.9,159.29,62.3,6.82,2.52,0.8,7.3,25.3,Website,3.5,7,5.15
2024-05-27,5,Monday,Lunch,16,27.38,438.08,27.4,120.03,157.71,36.0,120.62,63.4,39.72,2.5,0.64,8.5,28.4,Walk-in,4.3,4,-0.21
2024-05-30,5,Thursday,Dinner,19,25.33,481.27,30.8,148.23,169.41,35.2,186.57,66.0,-22.94,2.14,0.76,7.9,25.3,Phone,4.5,5,-8.71
2024-05-30,5,Thursday,Lunch,45,15.19,683.55,34.0,232.41,237.88,34.8,169.01,68.8,44.25,3.91,1.8,3.0,23.7,Google Maps,4.9,3,53.75
2024-05-30,5,Thursday,Lunch,41,15.03,616.23,34.3,211.37,213.83,34.7,170.88,69.0,20.15,3.52,1.64,7.4,27.0,Walk-in,3.8,7,12.62
2024-05-31,5,Friday,Dinner,46,27.46,1263.16,26.5,334.74,406.74,32.2,158.26,58.7,363.42,5.61,1.84,7.9,29.3,Google Maps,4.7,8,344.03
2024-05-31,5,Friday,Lunch,29,10.27,297.83,26.6,79.22,95.31,32.0,222.46,58.6,-99.16,1.7,1.16,11.0,26.9,Walk-in,4.6,4,-70.19
2024-06-01,6,Saturday,Dinner,61,31.78,1938.58,29.6,573.82,604.84,31.2,80.0,60.8,679.92,8.62,2.44,5.5,32.6,Walk-in,3.9,2,620.83
2024-06-01,6,Saturday,Dinner,73,53.86,3931.78,33.1,1301.42,1096.97,27.9,254.35,61.0,1279.04,17.47,2.92,8.6,32.0,Phone,4.7,5,1189.68
2024-06-01,6,Saturday,Lunch,88,27.07,2382.16,33.7,802.79,724.18,30.4,234.92,64.1,620.27,13.61,3.52,9.7,31.5,Phone,4.5,6,616.83
2024-06-02,6,Sunday,Lunch,73,27.24,1988.52,31.6,628.37,618.43,31.1,199.48,62.7,542.24,11.36,2.92,7.6,34.3,Phone,4.6,4,549.47
2024-06-03,6,Monday,Lunch,40,19.63,785.2,27.7,217.5,260.69,33.2,183.52,60.9,123.49,4.49,1.6,2.7,30.6,Phone,5.0,5,106.56
2024-06-04,6,Tuesday,Lunch,50,21.48,1074.0,37.9,407.05,327.57,30.5,238.74,68.4,100.64,6.14,2.0,11.0,32.6,Walk-in,4.5,7,184.57
2024-06-05,6,Wednesday,Lunch,80,26.29,2103.2,26.7,561.55,851.8,40.5,188.1,67.2,501.75,12.02,3.2,10.2,28.2,Walk-in,3.2,8,512.18
2024-06-05,6,Wednesday,Dinner,41,44.36,1818.76,36.2,658.39,436.5,24.0,177.47,60.2,546.4,8.08,1.64,8.7,32.0,Walk-in,4.2,3,510.73
2024-06-07,6,Friday,Lunch,60,30.55,1833.0,34.0,623.22,619.55,33.8,241.24,67.8,348.99,10.47,2.4,8.1,31.3,Walk-in,3.5,6,399.0
2024-06-08,6,Saturday,Lunch,64,27.21,1741.44,36.1,628.66,518.95,29.8,284.2,65.9,309.63,9.95,2.56,2.7,29.4,Phone,4.2,7,357.61
2024-06-08,6,Saturday,Dinner,83,40.33,3347.39,29.2,977.44,1004.22,30.0,146.3,59.2,1219.43,14.88,3.32,10.3,32.6,Google Maps,4.1,5,1138.05
2024-06-08,6,Saturday,Dinner,54,42.06,2271.24,30.4,690.46,588.25,25.9,209.12,56.3,783.41,10.09,2.16,12.5,30.3,Walk-in,3.9,7,750.35
2024-06-08,6,Saturday,Dinner,76,36.25,2755.0,31.2,859.56,967.0,35.1,141.11,66.3,787.33,12.24,3.04,4.7,35.3,Walk-in,3.7,7,755.53
2024-06-09,6,Sunday,Lunch,76,20.29,1542.04,29.1,448.73,513.5,33.3,212.57,62.4,367.24,8.81,3.04,12.0,26.9,Google Maps,3.9,6,390.36
2024-06-09,6,Sunday,Dinner,61,38.31,2336.91,31.9,745.47,799.22,34.2,154.98,66.1,637.24,10.39,2.44,11.4,32.3,Walk-in,4.0,5,645.98
2024-06-09,6,Sunday,Lunch,80,26.6,2128.0,37.3,793.74,655.42,30.8,244.52,68.1,434.32,12.16,3.2,4.6,31.9,Website,4.0,8,452.82
2024-06-09,6,Sunday,Lunch,55,24.93,1371.15,25.8,353.76,389.41,28.4,185.49,54.2,442.49,7.84,2.2,6.8,31.2,Google Maps,4.1,5,370.6
2024-06-12,6,Wednesday,Lunch,40,21.43,857.2,28.4,243.44,254.59,29.7,192.09,58.1,167.08,4.9,1.6,3.8,30.7,Walk-in,4.3,3,154.73
2024-06-14,6,Friday,Dinner,75,44.78,3358.5,27.9,937.02,1081.44,32.2,263.4,60.1,1076.64,14.93,3.0,7.8,31.9,Walk-in,4.0,7,1044.81
2024-06-15,6,Saturday,Lunch,43,22.83,981.69,30.6,300.4,196.34,20.0,157.01,50.6,327.94,5.61,1.72,9.3,33.9,Phone,4.6,4,314.69
2024-06-15,6,Saturday,Lunch,34,19.92,677.28,30.5,206.57,232.98,34.4,220.82,64.9,16.91,3.87,1.36,4.0,28.4,Walk-in,4.1,4,58.45
2024-06-17,6,Monday,Lunch,43,25.22,1084.46,34.1,369.8,456.56,42.1,161.49,76.2,96.61,6.2,1.72,9.2,30.2,Walk-in,4.5,7,156.05
2024-06-20,6,Thursday,Lunch,70,18.13,1269.1,31.1,394.69,411.19,32.4,243.83,63.5,219.39,7.25,2.8,9.9,29.7,Walk-in,4.0,7,263.24
2024-06-20,6,Thursday,Dinner,49,35.95,1761.55,32.2,567.22,503.8,28.6,270.4,60.8,420.13,7.83,1.96,10.0,29.6,Google Maps,5.0,5,476.33
2024-06-21,6,Friday,Dinner,61,37.37,2279.57,32.6,743.14,665.63,29.2,178.17,61.8,692.63,10.13,2.44,9.4,32.5,Phone,4.3,7,695.87
2024-06-23,6,Sunday,Dinner,92,39.35,3620.2,32.0,1158.46,1212.77,33.5,91.27,65.5,1157.7,16.09,3.68,4.3,33.0,Walk-in,4.8,8,1160.7
2024-06-24,6,Monday,Lunch,27,22.38,604.26,33.8,204.24,173.42,28.7,159.03,62.5,67.57,3.45,1.08,7.6,33.9,Google Maps,3.8,8,50.33
2024-06-25,6,Tuesday,Lunch,36,18.39,662.04,30.5,201.92,227.08,34.3,299.47,64.8,-66.43,3.78,1.44,9.1,33.0,Phone,3.9,7,12.86
2024-06-26,6,Wednesday,Lunch,65,30.57,1987.05,37.6,747.13,578.23,29.1,163.35,66.7,498.34,11.35,2.6,12.4,33.2,Phone,4.0,4,483.86
2024-06-28,6,Friday,Lunch,74,20.1,1487.4,41.2,612.81,574.14,38.6,269.7,79.8,30.75,8.5,2.96,8.0,29.0,Walk-in,5.0,10,104.27
2024-06-29,6,Saturday,Lunch,93,21.38,1988.34,33.8,672.06,763.52,38.4,162.72,72.2,390.04,11.36,3.72,9.3,34.8,Phone,4.0,8,448.33
2024-06-29,6,Saturday,Dinner,34,45.13,1534.42,31.9,489.48,434.24,28.3,161.61,60.2,449.09,6.82,1.36,5.2,31.4,Website,3.8,5,420.68
2024-06-30,6,Sunday,Lunch,48,16.09,772.32,33.5,258.73,228.61,29.6,225.06,63.1,59.92,4.41,1.92,4.5,33.9,Walk-in,4.6,7,84.14
2024-06-30,6,Sunday,Lunch,74,15.68,1160.32,26.6,308.65,346.94,29.9,219.67,56.5,285.06,6.63,2.96,4.2,29.0,Walk-in,4.1,7,269.48
2024-06-30,6,Sunday,Lunch,81,25.93,2100.33,31.7,665.8,630.1,30.0,228.35,61.7,576.08,12.0,3.24,6.7,31.3,Walk-in,4.0,7,531.51
2024-06-30,6,Sunday,Lunch,89,21.31,1896.59,28.1,532.94,479.84,25.3,190.22,53.4,693.59,10.84,3.56,14.2,33.7,Walk-in,3.9,10,663.41
2024-07-01,7,Monday,Lunch,39,18.75,731.25,33.0,241.31,179.89,24.6,236.55,57.6,73.5,4.18,1.56,6.8,33.1,Phone,4.3,3,81.61
2024-07-01,7,Monday,Dinner,39,50.02,1950.78,28.1,548.17,706.18,36.2,233.27,64.3,463.16,8.67,1.56,9.1,31.5,WhatsApp,4.5,4,465.93
2024-07-03,7,Wednesday,Dinner,50,47.59,2379.5,29.6,704.33,842.34,35.4,241.71,65.0,591.12,10.58,2.0,9.7,35.6,WhatsApp,4.4,2,647.28
2024-07-03,7,Wednesday,Dinner,78,35.13,2740.14,23.5,643.93,970.01,35.4,161.94,58.9,964.26,12.18,3.12,4.7,30.7,Walk-in,3.9,7,895.62
2024-07-03,7,Wednesday,Lunch,40,18.78,751.2,26.3,197.57,223.11,29.7,236.51,56.0,94.01,4.29,1.6,6.7,33.0,Phone,3.7,8,103.79
2024-07-03,7,Wednesday,Lunch,61,25.5,1555.5,32.4,503.98,614.42,39.5,166.54,71.9,270.56,8.89,2.44,9.9,34.3,Google Maps,2.5,8,278.02
2024-07-04,7,Thursday,Lunch,42,31.26,1312.92,27.5,361.05,392.56,29.9,182.93,57.4,376.38,7.5,1.68,9.3,37.2,Phone,3.7,6,369.04
2024-07-04,7,Thursday,Lunch,63,13.38,842.94,35.3,297.56,289.13,34.3,182.01,69.6,74.24,4.82,2.52,2.0,32.1,Phone,4.0,8,72.66
2024-07-04,7,Thursday,Dinner,41,26.21,1074.61,27.2,292.29,248.23,23.1,145.09,50.3,389.0,4.78,1.64,9.8,32.4,Walk-in,4.1,6,332.48
2024-07-07,7,Sunday,Lunch,87,28.6,2488.2,32.8,816.13,719.09,28.9,111.9,61.7,841.08,14.22,3.48,6.3,32.1,Phone,4.0,9,778.42
2024-07-07,7,Sunday,Lunch,75,21.44,1608.0,28.0,450.24,469.54,29.2,245.07,57.2,443.15,9.19,3.0,6.4,33.5,Phone,5.0,9,465.46
2024-07-07,7,Sunday,Lunch,95,17.47,1659.65,32.5,539.39,492.92,29.7,158.4,62.2,468.94,9.48,3.8,9.2,34.2,Google Maps,4.3,5,404.45
2024-07-09,7,Tuesday,Lunch,52,26.16,1360.32,24.9,338.72,318.31,23.4,177.86,48.3,525.43,7.77,2.08,12.6,35.2,Google Maps,3.6,6,484.26
2024-07-09,7,Tuesday,Dinner,61,26.09,1591.49,29.2,464.72,533.15,33.5,157.12,62.7,436.5,7.07,2.44,7.4,34.5,Walk-in,4.4,7,372.08
2024-07-09,7,Tuesday,Lunch,45,28.79,1295.55,27.6,357.57,454.74,35.1,178.45,62.7,304.79,7.4,1.8,11.5,32.0,Walk-in,4.3,10,313.13
2024-07-09,7,Tuesday,Lunch,51,25.85,1318.35,34.5,454.83,346.73,26.3,167.23,60.8,349.56,7.53,2.04,3.7,34.6,WhatsApp,3.7,5,344.88
2024-07-10,7,Wednesday,Lunch,57,24.35,1387.95,32.8,455.25,337.27,24.3,247.56,57.1,347.87,7.93,2.28,8.4,33.2,Phone,4.2,9,365.94
2024-07-11,7,Thursday,Lunch,34,18.77,638.18,26.1,166.56,167.2,26.2,163.43,52.3,140.99,3.65,1.36,6.4,34.5,WhatsApp,4.3,4,111.09
2024-07-12,7,Friday,Dinner,47,27.94,1313.18,30.2,396.58,426.78,32.5,267.15,62.7,222.67,5.84,1.88,8.8,34.6,Walk-in,4.5,10,297.42
2024-07-13,7,Saturday,Dinner,85,34.94,2969.9,27.9,828.6,801.87,27.0,241.27,54.9,1098.16,13.2,3.4,7.1,36.3,Phone,3.4,9,1037.18
2024-07-14,7,Sunday,Dinner,71,41.15,2921.65,34.8,1016.73,856.04,29.3,168.65,64.1,880.23,12.99,2.84,4.0,32.3,Phone,4.4,7,896.32
2024-07-14,7,Sunday,Dinner,62,42.56,2638.72,36.1,952.58,649.13,24.6,204.39,60.7,832.62,11.73,2.48,5.3,31.9,WhatsApp,4.7,9,823.1
2024-07-15,7,Monday,Lunch,31,27.46,851.26,25.2,214.52,339.65,39.9,213.37,65.1,83.72,4.86,1.24,3.1,33.9,Walk-in,4.9,6,104.73
2024-07-16,7,Tuesday,Dinner,46,35.78,1645.88,34.3,564.54,500.35,30.4,227.87,64.7,353.12,7.32,1.84,4.1,35.4,Walk-in,3.6,5,387.69
2024-07-16,7,Tuesday,Lunch,57,23.38,1332.66,27.7,369.15,475.76,35.7,232.32,63.4,255.43,7.62,2.28,9.4,33.1,Phone,4.0,10,290.2
2024-07-16,7,Tuesday,Lunch,62,19.0,1178.0,30.0,353.4,382.85,32.5,198.4,62.5,243.35,6.73,2.48,7.2,35.5,WhatsApp,4.1,6,235.61
2024-07-17,7,Wednesday,Dinner,26,38.04,989.04,31.1,307.59,294.73,29.8,147.05,60.9,239.67,4.4,1.04,8.7,34.4,Website,4.4,8,213.84
2024-07-17,7,Wednesday,Lunch,75,18.16,1362.0,38.3,521.65,401.79,29.5,218.84,67.8,219.72,7.78,3.0,13.4,32.6,Website,4.0,9,241.57
2024-07-17,7,Wednesday,Dinner,74,29.17,2158.58,27.0,582.82,569.87,26.4,179.36,53.4,826.53,9.59,2.96,7.1,34.1,Website,3.8,9,810.41
2024-07-18,7,Thursday,Lunch,23,22.42,515.66,34.3,176.87,142.84,27.7,80.0,62.0,115.95,2.95,0.92,9.9,32.1,Walk-in,4.2,8,62.63
2024-07-18,7,Thursday,Dinner,71,47.99,3407.29,26.3,896.12,851.82,25.0,207.56,51.3,1451.79,15.14,2.84,8.1,33.5,Walk-in,4.0,8,1348.65
2024-07-18,7,Thursday,Dinner,70,43.45,3041.5,26.0,790.79,742.13,24.4,156.97,50.4,1351.61,13.52,2.8,16.3,30.9,Walk-in,4.3,9,1272.33
